UnitID,name,type,Bus name,x,y,capacity
373,IFD-ENSC1,interconnector,4977,0.9734000000000004,51.105,0.0
374,IFD-ENSP1,interconnector,4977,0.9734000000000004,51.105,0.0
375,IFD-ENTC1,interconnector,4977,0.9734000000000004,51.105,0.0
376,IFD-ENVM1,interconnector,4977,0.9734000000000004,51.105,0.0
377,IFD-EOET1,interconnector,4977,0.9734000000000004,51.105,0.0
378,IFD-EPCO1,interconnector,4977,0.9734000000000004,51.105,0.0
379,IFD-ERVA1,interconnector,4977,0.9734000000000004,51.105,0.0
380,IFD-EZCO1,interconnector,4977,0.9734000000000004,51.105,0.0
381,IFD-FPCD1,interconnector,4977,0.9734000000000004,51.105,0.0
382,IFD-GASE1,interconnector,4977,0.9734000000000004,51.105,0.0
383,IFD-GAZP1,interconnector,4977,0.9734000000000004,51.105,0.0
384,IFD-GDFE1,interconnector,4977,0.9734000000000004,51.105,0.0
385,IFD-GLEN1,interconnector,4977,0.9734000000000004,51.105,0.0
386,IFD-GRMT1,interconnector,4977,0.9734000000000004,51.105,0.0
387,IFD-HART1,interconnector,4977,0.9734000000000004,51.105,0.0
388,IFD-HELI1,interconnector,4977,0.9734000000000004,51.105,0.0
389,IFD-IBES1,interconnector,4977,0.9734000000000004,51.105,0.0
390,IFD-INCM1,interconnector,4977,0.9734000000000004,51.105,0.0
391,IFD-KCST1,interconnector,4977,0.9734000000000004,51.105,0.0
392,IFD-LTFD1,interconnector,4977,0.9734000000000004,51.105,0.0
393,IFD-MCRA1,interconnector,4977,0.9734000000000004,51.105,0.0
394,IFD-MFTE1,interconnector,4977,0.9734000000000004,51.105,0.0
395,IFD-MQBN1,interconnector,4977,0.9734000000000004,51.105,0.0
396,IFD-NEAS1,interconnector,4977,0.9734000000000004,51.105,0.0
397,IFD-NEHO1,interconnector,4977,0.9734000000000004,51.105,0.0
398,IFD-NITR1,interconnector,4977,0.9734000000000004,51.105,0.0
399,IFD-NORL1,interconnector,4977,0.9734000000000004,51.105,0.0
400,IFD-NTPL1,interconnector,4977,0.9734000000000004,51.105,0.0
401,IFD-NVAL1,interconnector,4977,0.9734000000000004,51.105,0.0
402,IFD-OMPX1,interconnector,4977,0.9734000000000004,51.105,0.0
403,IFD-OPMX1,interconnector,4977,0.9734000000000004,51.105,0.0
404,IFD-OUTL1,interconnector,4977,0.9734000000000004,51.105,0.0
405,IFD-PLAN1,interconnector,4977,0.9734000000000004,51.105,0.0
406,IFD-PTRS1,interconnector,4977,0.9734000000000004,51.105,0.0
407,IFD-PWMR1,interconnector,4977,0.9734000000000004,51.105,0.0
408,IFD-QUAR1,interconnector,4977,0.9734000000000004,51.105,0.0
409,IFD-QUEN1,interconnector,4977,0.9734000000000004,51.105,0.0
410,IFD-RESP1,interconnector,4977,0.9734000000000004,51.105,0.0
411,IFD-RISQ1,interconnector,4977,0.9734000000000004,51.105,0.0
412,IFD-RWES1,interconnector,4977,0.9734000000000004,51.105,0.0
413,IFD-SETL1,interconnector,4977,0.9734000000000004,51.105,0.0
414,IFD-SSEG1,interconnector,4977,0.9734000000000004,51.105,0.0
415,IFD-STAT1,interconnector,4977,0.9734000000000004,51.105,0.0
416,IFD-TFEE1,interconnector,4977,0.9734000000000004,51.105,0.0
417,IFD-TRFD1,interconnector,4977,0.9734000000000004,51.105,0.0
418,IFD-TRFG1,interconnector,4977,0.9734000000000004,51.105,0.0
419,IFD-TRLS1,interconnector,4977,0.9734000000000004,51.105,0.0
420,IFD-VOLT1,interconnector,4977,0.9734000000000004,51.105,0.0
421,IFD-VSAL1,interconnector,4977,0.9734000000000004,51.105,0.0
422,IFD-VTFS1,interconnector,4977,0.9734000000000004,51.105,0.0
423,IFD-XNON1,interconnector,4977,0.9734000000000004,51.105,0.0
424,IFG-ACCE1,interconnector,4977,0.9734000000000004,51.105,0.0
425,IFG-ALEU1,interconnector,4977,0.9734000000000004,51.105,0.0
426,IFG-ALIP1,interconnector,4977,0.9734000000000004,51.105,0.0
427,IFG-ARON1,interconnector,4977,0.9734000000000004,51.105,0.0
428,IFG-BDEN1,interconnector,4977,0.9734000000000004,51.105,0.0
429,IFG-BKWE1,interconnector,4977,0.9734000000000004,51.105,0.0
430,IFG-BNPS1,interconnector,4977,0.9734000000000004,51.105,0.0
431,IFG-BPGE1,interconnector,4977,0.9734000000000004,51.105,0.0
432,IFG-CBST1,interconnector,4977,0.9734000000000004,51.105,0.0
433,IFG-CETL1,interconnector,4977,0.9734000000000004,51.105,0.0
434,IFG-CEZC1,interconnector,4977,0.9734000000000004,51.105,0.0
435,IFG-CGML1,interconnector,4977,0.9734000000000004,51.105,0.0
436,IFG-CNGS1,interconnector,4977,0.9734000000000004,51.105,0.0
437,IFG-CNRE1,interconnector,4977,0.9734000000000004,51.105,0.0
438,IFG-CONS1,interconnector,4977,0.9734000000000004,51.105,0.0
439,IFG-CONV1,interconnector,4977,0.9734000000000004,51.105,0.0
440,IFG-COPN1,interconnector,4977,0.9734000000000004,51.105,0.0
441,IFG-DARE1,interconnector,4977,0.9734000000000004,51.105,0.0
442,IFG-DMCC1,interconnector,4977,0.9734000000000004,51.105,0.0
443,IFG-DNGN1,interconnector,4977,0.9734000000000004,51.105,0.0
444,IFG-DSKC1,interconnector,4977,0.9734000000000004,51.105,0.0
445,IFG-DUEN1,interconnector,4977,0.9734000000000004,51.105,0.0
446,IFG-DUFE1,interconnector,4977,0.9734000000000004,51.105,0.0
447,IFG-DVAL1,interconnector,4977,0.9734000000000004,51.105,0.0
448,IFG-ECCA1,interconnector,4977,0.9734000000000004,51.105,0.0
449,IFG-EDFT1,interconnector,4977,0.9734000000000004,51.105,0.0
450,IFG-EDMK1,interconnector,4977,0.9734000000000004,51.105,0.0
451,IFG-EGLE1,interconnector,4977,0.9734000000000004,51.105,0.0
452,IFG-ELEE1,interconnector,4977,0.9734000000000004,51.105,0.0
453,IFG-ELTR1,interconnector,4977,0.9734000000000004,51.105,0.0
454,IFG-ENEL1,interconnector,4977,0.9734000000000004,51.105,0.0
455,IFG-ENET1,interconnector,4977,0.9734000000000004,51.105,0.0
456,IFG-ENKI1,interconnector,4977,0.9734000000000004,51.105,0.0
457,IFG-ENSC1,interconnector,4977,0.9734000000000004,51.105,0.0
458,IFG-ENSP1,interconnector,4977,0.9734000000000004,51.105,0.0
459,IFG-ENTC1,interconnector,4977,0.9734000000000004,51.105,0.0
460,IFG-ENVM1,interconnector,4977,0.9734000000000004,51.105,0.0
461,IFG-EOET1,interconnector,4977,0.9734000000000004,51.105,0.0
462,IFG-EPCO1,interconnector,4977,0.9734000000000004,51.105,0.0
463,IFG-ERVA1,interconnector,4977,0.9734000000000004,51.105,0.0
464,IFG-EZCO1,interconnector,4977,0.9734000000000004,51.105,0.0
465,IFG-FPCD1,interconnector,4977,0.9734000000000004,51.105,0.0
466,IFG-GASE1,interconnector,4977,0.9734000000000004,51.105,0.0
467,IFG-GAZP1,interconnector,4977,0.9734000000000004,51.105,0.0
468,IFG-GDFE1,interconnector,4977,0.9734000000000004,51.105,0.0
469,IFG-GLEN1,interconnector,4977,0.9734000000000004,51.105,0.0
470,IFG-GRMT1,interconnector,4977,0.9734000000000004,51.105,0.0
471,IFG-HART1,interconnector,4977,0.9734000000000004,51.105,0.0
472,IFG-HELI1,interconnector,4977,0.9734000000000004,51.105,0.0
473,IFG-IBES1,interconnector,4977,0.9734000000000004,51.105,0.0
474,IFG-INCM1,interconnector,4977,0.9734000000000004,51.105,0.0
475,IFG-KCST1,interconnector,4977,0.9734000000000004,51.105,0.0
476,IFG-LTFD1,interconnector,4977,0.9734000000000004,51.105,0.0
477,IFG-MCRA1,interconnector,4977,0.9734000000000004,51.105,0.0
478,IFG-MFTE1,interconnector,4977,0.9734000000000004,51.105,0.0
479,IFG-MQBN1,interconnector,4977,0.9734000000000004,51.105,0.0
480,IFG-NEAS1,interconnector,4977,0.9734000000000004,51.105,0.0
481,IFG-NEHO1,interconnector,4977,0.9734000000000004,51.105,0.0
482,IFG-NITR1,interconnector,4977,0.9734000000000004,51.105,0.0
483,IFG-NORL1,interconnector,4977,0.9734000000000004,51.105,0.0
484,IFG-NTPL1,interconnector,4977,0.9734000000000004,51.105,0.0
485,IFG-NVAL1,interconnector,4977,0.9734000000000004,51.105,0.0
486,IFG-OMPX1,interconnector,4977,0.9734000000000004,51.105,0.0
487,IFG-OPMX1,interconnector,4977,0.9734000000000004,51.105,0.0
488,IFG-OUTL1,interconnector,4977,0.9734000000000004,51.105,0.0
489,IFG-PLAN1,interconnector,4977,0.9734000000000004,51.105,0.0
490,IFG-PTRS1,interconnector,4977,0.9734000000000004,51.105,0.0
491,IFG-PWMR1,interconnector,4977,0.9734000000000004,51.105,0.0
492,IFG-QUAR1,interconnector,4977,0.9734000000000004,51.105,0.0
493,IFG-QUEN1,interconnector,4977,0.9734000000000004,51.105,0.0
494,IFG-RESP1,interconnector,4977,0.9734000000000004,51.105,0.0
495,IFG-RISQ1,interconnector,4977,0.9734000000000004,51.105,0.0
496,IFG-RWES1,interconnector,4977,0.9734000000000004,51.105,0.0
497,IFG-SETL1,interconnector,4977,0.9734000000000004,51.105,0.0
498,IFG-SSEG1,interconnector,4977,0.9734000000000004,51.105,0.0
499,IFG-STAT1,interconnector,4977,0.9734000000000004,51.105,0.0
500,IFG-TFEE1,interconnector,4977,0.9734000000000004,51.105,0.0
501,IFG-TRFD1,interconnector,4977,0.9734000000000004,51.105,0.0
502,IFG-TRFG1,interconnector,4977,0.9734000000000004,51.105,0.0
503,IFG-TRLS1,interconnector,4977,0.9734000000000004,51.105,0.0
504,IFG-VOLT1,interconnector,4977,0.9734000000000004,51.105,0.0
505,IFG-VSAL1,interconnector,4977,0.9734000000000004,51.105,0.0
506,IFG-VTFS1,interconnector,4977,0.9734000000000004,51.105,0.0
507,IFG-XNON1,interconnector,4977,0.9734000000000004,51.105,0.0
508,ILD-ARON1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
509,ILD-BKWE1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
510,ILD-BPGM1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
511,ILD-CBST1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
512,ILD-CENT1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
513,ILD-CETL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
514,ILD-CEZC1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
515,ILD-CONS1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
516,ILD-COPN1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
517,ILD-DARE1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
518,ILD-DMCC1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
519,ILD-DSKC1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
520,ILD-DUEN1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
521,ILD-DUFE1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
522,ILD-DVAL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
523,ILD-EDFT1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
524,ILD-EDMK1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
525,ILD-ELTR1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
526,ILD-ENGM1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
527,ILD-ENSC1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
528,ILD-ENTC1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
529,ILD-EPCO1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
530,ILD-GLEN1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
531,ILD-HART1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
532,ILD-INCM1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
533,ILD-MCRA1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
534,ILD-MFTE1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
535,ILD-NEAS1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
536,ILD-NEHO1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
537,ILD-NITR1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
538,ILD-NORL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
539,ILD-NTPL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
540,ILD-NWAT1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
541,ILD-OPMX1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
542,ILD-OUTL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
543,ILD-PREP1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
544,ILD-PWMR1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
545,ILD-QUAR1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
546,ILD-RESP1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
547,ILD-RISQ1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
548,ILD-RWES1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
549,ILD-SEFE1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
550,ILD-SETL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
551,ILD-TGPL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
552,ILD-TRFD1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
553,ILD-TRFG1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
554,ILD-TRLS1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
555,ILD-VOLT1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
556,ILD-VSAL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
557,ILD-VTFS1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
558,ILD-XNON1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
559,ILG-ARON1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
560,ILG-BKWE1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
561,ILG-BPGM1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
562,ILG-CBST1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
563,ILG-CENT1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
564,ILG-CETL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
565,ILG-CEZC1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
566,ILG-CONS1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
567,ILG-COPN1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
568,ILG-DARE1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
569,ILG-DMCC1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
570,ILG-DSKC1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
571,ILG-DUEN1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
572,ILG-DUFE1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
573,ILG-DVAL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
574,ILG-EDFT1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
575,ILG-EDMK1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
576,ILG-ELTR1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
577,ILG-ENGM1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
578,ILG-ENSC1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
579,ILG-ENTC1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
580,ILG-EPCO1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
581,ILG-EZCO1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
582,ILG-GLEN1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
583,ILG-HART1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
584,ILG-HELI1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
585,ILG-INCM1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
586,ILG-MCRA1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
587,ILG-MFTE1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
588,ILG-NEAS1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
589,ILG-NEHO1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
590,ILG-NITR1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
591,ILG-NORL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
592,ILG-NTPL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
593,ILG-NWAT1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
594,ILG-OPMX1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
595,ILG-OUTL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
596,ILG-PREP1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
597,ILG-PWMR1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
598,ILG-QUAR1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
599,ILG-RESP1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
600,ILG-RISQ1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
601,ILG-RWES1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
602,ILG-SEFE1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
603,ILG-SETL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
604,ILG-TGPL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
605,ILG-TRFD1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
606,ILG-TRFG1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
607,ILG-TRLS1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
608,ILG-VOLT1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
609,ILG-VSAL1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
610,ILG-VTFS1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
611,ILG-XNON1,interconnector,5269,-0.0017444444444444,51.59477777777778,0.0
612,ING-ALIP1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
613,ING-ALPE1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
614,ING-ARON1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
615,ING-AXPO1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
616,ING-BDEN1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
617,ING-BKWE1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
618,ING-BPGM1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
619,ING-CBST1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
620,ING-CENT1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
621,ING-CEZC1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
622,ING-CNGS1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
623,ING-CONS1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
624,ING-CONV1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
625,ING-COPN1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
626,ING-DARE1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
627,ING-DMCC1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
628,ING-DSKC1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
629,ING-DUFE1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
630,ING-DVAL1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
631,ING-EDFT1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
632,ING-EDMK1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
633,ING-ELEE1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
634,ING-ELTR1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
635,ING-ENET1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
636,ING-ENTC1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
637,ING-EPCO1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
638,ING-GASE1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
639,ING-GAZP1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
640,ING-GLEN1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
641,ING-HELI1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
642,ING-IDCE1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
643,ING-INCM1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
644,ING-KCST1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
645,ING-LMUS1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
646,ING-MCRA1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
647,ING-MFTE1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
648,ING-NEAS1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
649,ING-NEHO1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
650,ING-NEMO1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
651,ING-NITR1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
652,ING-NORL1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
653,ING-NTPL1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
654,ING-OMPX1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
655,ING-OPMX1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
656,ING-OUTL1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
657,ING-PWMR1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
658,ING-QUEN1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
659,ING-RESP1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
660,ING-RISQ1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
661,ING-RWES1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
662,ING-SETL1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
663,ING-SSEG1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
664,ING-STAT1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
665,ING-TGPL1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
666,ING-TRFD1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
667,ING-TRFG1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
668,ING-TRLS1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
669,ING-VOLT1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
670,ING-VSAL1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
671,ING-VTET1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
672,ING-XNON1,interconnector,4955,0.8645384615384615,51.808076923076925,0.0
673,ISD-DMCC1,interconnector,5950,-1.521,55.144,0.0
674,ISD-NDPL1,interconnector,5950,-1.521,55.144,0.0
675,ISG-DMCC1,interconnector,5950,-1.521,55.144,0.0
676,ISG-NDPL1,interconnector,5950,-1.521,55.144,0.0
677,IVD-ALIP1,interconnector,7909,-0.221,52.931,0.0
678,IVD-BDEN1,interconnector,7909,-0.221,52.931,0.0
679,IVD-CACM1,interconnector,7909,-0.221,52.931,0.0
680,IVD-COPN1,interconnector,7909,-0.221,52.931,0.0
681,IVD-DSKC1,interconnector,7909,-0.221,52.931,0.0
682,IVD-DVAL1,interconnector,7909,-0.221,52.931,0.0
683,IVD-EDMK1,interconnector,7909,-0.221,52.931,0.0
684,IVD-EENG1,interconnector,7909,-0.221,52.931,0.0
685,IVD-ELTR1,interconnector,7909,-0.221,52.931,0.0
686,IVD-ENSC1,interconnector,7909,-0.221,52.931,0.0
687,IVD-EZCO1,interconnector,7909,-0.221,52.931,0.0
688,IVD-HART1,interconnector,7909,-0.221,52.931,0.0
689,IVD-INCM1,interconnector,7909,-0.221,52.931,0.0
690,IVD-MFTE1,interconnector,7909,-0.221,52.931,0.0
691,IVD-NEAS1,interconnector,7909,-0.221,52.931,0.0
692,IVD-NEHO1,interconnector,7909,-0.221,52.931,0.0
693,IVD-NITR1,interconnector,7909,-0.221,52.931,0.0
694,IVD-NORL1,interconnector,7909,-0.221,52.931,0.0
695,IVD-NTPL1,interconnector,7909,-0.221,52.931,0.0
696,IVD-OPMX1,interconnector,7909,-0.221,52.931,0.0
697,IVD-PWMR1,interconnector,7909,-0.221,52.931,0.0
698,IVD-QUEN1,interconnector,7909,-0.221,52.931,0.0
699,IVD-RESP1,interconnector,7909,-0.221,52.931,0.0
700,IVD-RWES1,interconnector,7909,-0.221,52.931,0.0
701,IVD-TGPL1,interconnector,7909,-0.221,52.931,0.0
702,IVD-TRLS1,interconnector,7909,-0.221,52.931,0.0
703,IVD-VSAL1,interconnector,7909,-0.221,52.931,0.0
704,IVD-VTFS1,interconnector,7909,-0.221,52.931,0.0
705,IVG-ALIP1,interconnector,7909,-0.221,52.931,0.0
706,IVG-BDEN1,interconnector,7909,-0.221,52.931,0.0
707,IVG-CACM1,interconnector,7909,-0.221,52.931,0.0
708,IVG-COPN1,interconnector,7909,-0.221,52.931,0.0
709,IVG-DSKC1,interconnector,7909,-0.221,52.931,0.0
710,IVG-DVAL1,interconnector,7909,-0.221,52.931,0.0
711,IVG-EDMK1,interconnector,7909,-0.221,52.931,0.0
712,IVG-EENG1,interconnector,7909,-0.221,52.931,0.0
713,IVG-ELTR1,interconnector,7909,-0.221,52.931,0.0
714,IVG-ENSC1,interconnector,7909,-0.221,52.931,0.0
715,IVG-EZCO1,interconnector,7909,-0.221,52.931,0.0
716,IVG-HART1,interconnector,7909,-0.221,52.931,0.0
717,IVG-INCM1,interconnector,7909,-0.221,52.931,0.0
718,IVG-MFTE1,interconnector,7909,-0.221,52.931,0.0
719,IVG-NEAS1,interconnector,7909,-0.221,52.931,0.0
720,IVG-NEHO1,interconnector,7909,-0.221,52.931,0.0
721,IVG-NITR1,interconnector,7909,-0.221,52.931,0.0
722,IVG-NORL1,interconnector,7909,-0.221,52.931,0.0
723,IVG-NTPL1,interconnector,7909,-0.221,52.931,0.0
724,IVG-OPMX1,interconnector,7909,-0.221,52.931,0.0
725,IVG-PWMR1,interconnector,7909,-0.221,52.931,0.0
726,IVG-QUEN1,interconnector,7909,-0.221,52.931,0.0
727,IVG-RESP1,interconnector,7909,-0.221,52.931,0.0
728,IVG-RWES1,interconnector,7909,-0.221,52.931,0.0
729,IVG-TGPL1,interconnector,7909,-0.221,52.931,0.0
730,IVG-TRLS1,interconnector,7909,-0.221,52.931,0.0
731,IVG-VSAL1,interconnector,7909,-0.221,52.931,0.0
732,IVG-VTFS1,interconnector,7909,-0.221,52.931,0.0
733,CAS-BEU01,cascade,6438,-4.552586,57.444705,0.0
734,CAS-CLU01,cascade,6460,-3.778355,56.716948,0.0
735,CAS-CON01,cascade,6437,-4.830066,57.619203,0.0
736,CAS-GAR01,cascade,6437,-5.289194,57.066143,0.0
737,CAS-KIL01,cascade,8019,-4.307751,56.470679,0.0
738,CAS-MOR01,cascade,6437,-4.962463,57.144936,0.0
739,SLOY-1,hydro,6454,-4.735107,56.200593,0.0
740,SLOY-4,hydro,6454,-4.735107,56.200593,0.0
741,RHAMD-1,load,6029,-1.319,53.452,0.0
